benchmark,seed,context_id,n,method,true_return,proxy_score,pred_true_gap,ood,flow_residual,selected_action_mean,selected_action_energy
CartPole-v1,71,1,32,feature_calibrated_tail,34.90317153930664,43.98561096191406,9.082439422607422,2.1524434089660645,0.005350464954972267,0.06528513133525848,1.1208570003509521
CartPole-v1,71,1,32,flow_residual_tail,21.23194694519043,58.025875091552734,36.79393005371094,11.481147766113281,0.014447903260588646,-0.2663668990135193,1.1446290016174316
CartPole-v1,71,1,32,oracle_tail,62.09766387939453,43.719844818115234,-18.377819061279297,4.0269246101379395,0.010923977941274643,-0.026266908273100853,1.0992933511734009
CartPole-v1,71,2,1,first_candidate,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,1,proxy_tail,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,1,feature_calibrated_tail,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,1,flow_residual_tail,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,1,oracle_tail,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,2,first_candidate,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,2,proxy_tail,18.59321403503418,52.613609313964844,34.02039337158203,10.112154960632324,0.014380412176251411,-0.1688833236694336,1.1464710235595703
CartPole-v1,71,2,2,feature_calibrated_tail,18.59321403503418,52.613609313964844,34.02039337158203,10.112154960632324,0.014380412176251411,-0.1688833236694336,1.1464710235595703
CartPole-v1,71,2,2,flow_residual_tail,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,2,oracle_tail,18.59321403503418,52.613609313964844,34.02039337158203,10.112154960632324,0.014380412176251411,-0.1688833236694336,1.1464710235595703
CartPole-v1,71,2,4,first_candidate,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,4,proxy_tail,13.328134536743164,59.426902770996094,46.09877014160156,8.313445091247559,0.028513114899396896,-0.20665912330150604,1.258815884590149
CartPole-v1,71,2,4,feature_calibrated_tail,13.328134536743164,59.426902770996094,46.09877014160156,8.313445091247559,0.028513114899396896,-0.20665912330150604,1.258815884590149
CartPole-v1,71,2,4,flow_residual_tail,13.328134536743164,59.426902770996094,46.09877014160156,8.313445091247559,0.028513114899396896,-0.20665912330150604,1.258815884590149
CartPole-v1,71,2,4,oracle_tail,18.59321403503418,52.613609313964844,34.02039337158203,10.112154960632324,0.014380412176251411,-0.1688833236694336,1.1464710235595703
CartPole-v1,71,2,8,first_candidate,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,8,proxy_tail,13.328134536743164,59.426902770996094,46.09877014160156,8.313445091247559,0.028513114899396896,-0.20665912330150604,1.258815884590149
CartPole-v1,71,2,8,feature_calibrated_tail,13.300175666809082,45.323978424072266,32.0238037109375,4.150394439697266,0.018897641450166702,-0.03007655218243599,1.1228948831558228
CartPole-v1,71,2,8,flow_residual_tail,13.328134536743164,59.426902770996094,46.09877014160156,8.313445091247559,0.028513114899396896,-0.20665912330150604,1.258815884590149
CartPole-v1,71,2,8,oracle_tail,18.654842376708984,51.66291809082031,33.00807571411133,5.826245307922363,0.022415826097130775,-0.15643352270126343,1.1285245418548584
CartPole-v1,71,2,16,first_candidate,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,16,proxy_tail,14.218195915222168,59.53985595703125,45.321659088134766,8.797711372375488,0.017698027193546295,0.27901193499565125,1.1300792694091797
CartPole-v1,71,2,16,feature_calibrated_tail,25.187313079833984,43.34130096435547,18.153987884521484,3.3468739986419678,0.0115117896348238,0.012425696477293968,1.114403486251831
CartPole-v1,71,2,16,flow_residual_tail,14.218195915222168,59.53985595703125,45.321659088134766,8.797711372375488,0.017698027193546295,0.27901193499565125,1.1300792694091797
CartPole-v1,71,2,16,oracle_tail,47.89925003051758,48.442874908447266,0.5436248779296875,4.6613311767578125,0.03181274235248566,-0.025930678471922874,1.249293565750122
CartPole-v1,71,2,32,first_candidate,13.287186622619629,48.109317779541016,34.8221321105957,9.438071250915527,0.01280305627733469,-0.1050017699599266,1.0986685752868652
CartPole-v1,71,2,32,proxy_tail,14.218195915222168,59.53985595703125,45.321659088134766,8.797711372375488,0.017698027193546295,0.27901193499565125,1.1300792694091797
CartPole-v1,71,2,32,feature_calibrated_tail,25.187313079833984,43.34130096435547,18.153987884521484,3.3468739986419678,0.0115117896348238,0.012425696477293968,1.114403486251831
CartPole-v1,71,2,32,flow_residual_tail,14.244364738464355,58.77617645263672,44.53181076049805,11.343865394592285,0.00826230552047491,-0.28526854515075684,1.155971884727478
CartPole-v1,71,2,32,oracle_tail,48.091609954833984,44.039398193359375,-4.052211761474609,3.899390935897827,0.005203254986554384,0.07413730770349503,1.0432111024856567
CartPole-v1,71,3,1,first_candidate,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,1,proxy_tail,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,1,feature_calibrated_tail,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,1,flow_residual_tail,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,1,oracle_tail,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,2,first_candidate,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,2,proxy_tail,16.921977996826172,48.3739013671875,31.451923370361328,8.176196098327637,0.031087404116988182,0.1056981086730957,1.133850336074829
CartPole-v1,71,3,2,feature_calibrated_tail,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,2,flow_residual_tail,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,2,oracle_tail,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,4,first_candidate,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,4,proxy_tail,16.833131790161133,53.22544479370117,36.392311096191406,9.136263847351074,0.023075217381119728,0.24277982115745544,1.0699143409729004
CartPole-v1,71,3,4,feature_calibrated_tail,17.817035675048828,42.44645309448242,24.629417419433594,2.647632122039795,0.003111165715381503,0.07392285019159317,1.0192921161651611
CartPole-v1,71,3,4,flow_residual_tail,16.833131790161133,53.22544479370117,36.392311096191406,9.136263847351074,0.023075217381119728,0.24277982115745544,1.0699143409729004
CartPole-v1,71,3,4,oracle_tail,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,8,first_candidate,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,8,proxy_tail,17.70172882080078,58.01974868774414,40.31801986694336,9.352355003356934,0.012229866348206997,-0.2869327962398529,1.154353141784668
CartPole-v1,71,3,8,feature_calibrated_tail,17.817035675048828,42.44645309448242,24.629417419433594,2.647632122039795,0.003111165715381503,0.07392285019159317,1.0192921161651611
CartPole-v1,71,3,8,flow_residual_tail,17.70172882080078,58.01974868774414,40.31801986694336,9.352355003356934,0.012229866348206997,-0.2869327962398529,1.154353141784668
CartPole-v1,71,3,8,oracle_tail,24.44295883178711,42.23862838745117,17.795669555664062,5.4116973876953125,0.012035593390464783,0.026755809783935547,1.112691879272461
CartPole-v1,71,3,16,first_candidate,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,16,proxy_tail,17.70172882080078,58.01974868774414,40.31801986694336,9.352355003356934,0.012229866348206997,-0.2869327962398529,1.154353141784668
CartPole-v1,71,3,16,feature_calibrated_tail,17.817035675048828,42.44645309448242,24.629417419433594,2.647632122039795,0.003111165715381503,0.07392285019159317,1.0192921161651611
CartPole-v1,71,3,16,flow_residual_tail,17.70172882080078,58.01974868774414,40.31801986694336,9.352355003356934,0.012229866348206997,-0.2869327962398529,1.154353141784668
CartPole-v1,71,3,16,oracle_tail,28.449729919433594,49.21895980834961,20.769229888916016,6.250858306884766,0.009938891977071762,0.17593416571617126,1.0801756381988525
CartPole-v1,71,3,32,first_candidate,18.60308265686035,45.10155487060547,26.498472213745117,7.220069408416748,0.011700821109116077,0.06597170978784561,1.1125788688659668
CartPole-v1,71,3,32,proxy_tail,17.70172882080078,58.01974868774414,40.31801986694336,9.352355003356934,0.012229866348206997,-0.2869327962398529,1.154353141784668
CartPole-v1,71,3,32,feature_calibrated_tail,26.07461929321289,43.76454162597656,17.689922332763672,2.6319546699523926,0.013029751367866993,0.04541803523898125,1.1139434576034546
CartPole-v1,71,3,32,flow_residual_tail,17.70172882080078,58.01974868774414,40.31801986694336,9.352355003356934,0.012229866348206997,-0.2869327962398529,1.154353141784668
CartPole-v1,71,3,32,oracle_tail,35.01348114013672,42.93680953979492,7.923328399658203,2.6613152027130127,0.02010829746723175,0.08587177097797394,1.0371739864349365
CartPole-v1,71,4,1,first_candidate,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,1,proxy_tail,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,1,feature_calibrated_tail,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,1,flow_residual_tail,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,1,oracle_tail,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,2,first_candidate,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,2,proxy_tail,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,2,feature_calibrated_tail,21.875051498413086,37.77392578125,15.898874282836914,5.00990629196167,0.0011212185490876436,0.02280942164361477,0.9332712888717651
CartPole-v1,71,4,2,flow_residual_tail,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,2,oracle_tail,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,4,first_candidate,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,4,proxy_tail,19.38108253479004,53.15864944458008,33.777565002441406,7.538291931152344,0.009419232606887817,-0.1754702925682068,1.160857915878296
CartPole-v1,71,4,4,feature_calibrated_tail,16.080326080322266,49.37734603881836,33.297019958496094,3.8451592922210693,0.020879048854112625,-0.10685274749994278,1.0887585878372192
CartPole-v1,71,4,4,flow_residual_tail,19.38108253479004,53.15864944458008,33.777565002441406,7.538291931152344,0.009419232606887817,-0.1754702925682068,1.160857915878296
CartPole-v1,71,4,4,oracle_tail,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,8,first_candidate,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,8,proxy_tail,19.38108253479004,53.15864944458008,33.777565002441406,7.538291931152344,0.009419232606887817,-0.1754702925682068,1.160857915878296
CartPole-v1,71,4,8,feature_calibrated_tail,16.080326080322266,49.37734603881836,33.297019958496094,3.8451592922210693,0.020879048854112625,-0.10685274749994278,1.0887585878372192
CartPole-v1,71,4,8,flow_residual_tail,30.231969833374023,52.88645553588867,22.65448570251465,9.573543548583984,0.007379111368209124,-0.21287421882152557,1.124754548072815
CartPole-v1,71,4,8,oracle_tail,30.231969833374023,52.88645553588867,22.65448570251465,9.573543548583984,0.007379111368209124,-0.21287421882152557,1.124754548072815
CartPole-v1,71,4,16,first_candidate,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,16,proxy_tail,19.38108253479004,53.15864944458008,33.777565002441406,7.538291931152344,0.009419232606887817,-0.1754702925682068,1.160857915878296
CartPole-v1,71,4,16,feature_calibrated_tail,16.080326080322266,49.37734603881836,33.297019958496094,3.8451592922210693,0.020879048854112625,-0.10685274749994278,1.0887585878372192
CartPole-v1,71,4,16,flow_residual_tail,30.231969833374023,52.88645553588867,22.65448570251465,9.573543548583984,0.007379111368209124,-0.21287421882152557,1.124754548072815
CartPole-v1,71,4,16,oracle_tail,37.07246398925781,45.511112213134766,8.438648223876953,4.453531742095947,0.00675022229552269,0.1008341908454895,1.0329498052597046
CartPole-v1,71,4,32,first_candidate,23.48648452758789,49.469032287597656,25.982547760009766,12.810379028320312,0.013263219967484474,-0.12381855398416519,1.114450454711914
CartPole-v1,71,4,32,proxy_tail,13.40363883972168,59.098941802978516,45.69530487060547,9.71401309967041,0.006640076637268066,-0.3312392234802246,1.130078911781311
CartPole-v1,71,4,32,feature_calibrated_tail,16.080326080322266,49.37734603881836,33.297019958496094,3.8451592922210693,0.020879048854112625,-0.10685274749994278,1.0887585878372192
CartPole-v1,71,4,32,flow_residual_tail,13.40363883972168,59.098941802978516,45.69530487060547,9.71401309967041,0.006640076637268066,-0.3312392234802246,1.130078911781311
CartPole-v1,71,4,32,oracle_tail,37.07246398925781,45.511112213134766,8.438648223876953,4.453531742095947,0.00675022229552269,0.1008341908454895,1.0329498052597046
CartPole-v1,71,5,1,first_candidate,18.572546005249023,54.76264190673828,36.190093994140625,6.4777116775512695,0.0036510711070150137,0.23384562134742737,1.1844004392623901
CartPole-v1,71,5,1,proxy_tail,18.572546005249023,54.76264190673828,36.190093994140625,6.4777116775512695,0.0036510711070150137,0.23384562134742737,1.1844004392623901
CartPole-v1,71,5,1,feature_calibrated_tail,18.572546005249023,54.76264190673828,36.190093994140625,6.4777116775512695,0.0036510711070150137,0.23384562134742737,1.1844004392623901
CartPole-v1,71,5,1,flow_residual_tail,18.572546005249023,54.76264190673828,36.190093994140625,6.4777116775512695,0.0036510711070150137,0.23384562134742737,1.1844004392623901
CartPole-v1,71,5,1,oracle_tail,18.572546005249023,54.76264190673828,36.190093994140625,6.4777116775512695,0.0036510711070150137,0.23384562134742737,1.1844004392623901
CartPole-v1,71,5,2,first_candidate,18.572546005249023,54.76264190673828,36.190093994140625,6.4777116775512695,0.0036510711070150137,0.23384562134742737,1.1844004392623901
CartPole-v1,71,5,2,proxy_tail,18.572546005249023,54.76264190673828,36.190093994140625,6.4777116775512695,0.0036510711070150137,0.23384562134742737,1.1844004392623901
CartPole-v1,71,5,2,feature_calibrated_tail,18.572546005249023,54.76264190673828,36.190093994140625,6.4777116775512695,0.0036510711070150137,0.23384562134742737,1.1844004392623901
